colour,id,dayofweek-month-dayofmonth,daynumber,unixtime,hour
#311515,1159284533310497266_361255,SunJan10,10,1452417507,01
#A27373,1159285002916088918_330114114,SunJan10,10,1452417563,01
#5A4545,1159285502380812113_18742760,SunJan10,10,1452417622,01
#2E5151,1159285783934636275_5001379,SunJan10,10,1452417656,01
#4D4D4D,1159286117140076588_1722885,SunJan10,10,1452417696,01
#13ACAC,1159286494218482620_1291614923,SunJan10,10,1452417741,01
#725454,1159286792851756219_297603780,SunJan10,10,1452417776,01
#4C2E2E,1159286860368380555_2531865575,SunJan10,10,1452417784,01
#8B6E6E,1159287022658780469_1198169862,SunJan10,10,1452417804,01
#627C7C,1159287286854483895_2362416438,SunJan10,10,1452417835,01
#7C7777,1159287393752228139_2341493111,SunJan10,10,1452417848,01
#829999,1159288220196412550_211446670,SunJan10,10,1452417946,01
#563C3C,1159288287867949435_348202291,SunJan10,10,1452417954,01
#A5AFAF,1159288399707389495_1504849750,SunJan10,10,1452417968,01
#884343,1159288898439327708_629890490,SunJan10,10,1452418027,01
#1E2626,1159288914916518770_370787409,SunJan10,10,1452418029,01
#273434,1159289294867737623_1293725074,SunJan10,10,1452418074,01
#7C6060,1159289427201293089_2369138261,SunJan10,10,1452418090,01
#BABBBB,1159289781971986760_1450037953,SunJan10,10,1452418132,01
#715858,1159290213121588015_2369138261,SunJan10,10,1452418184,01
#6A5252,1159290631485873130_23592517,SunJan10,10,1452418234,01
#544747,1159290643649671322_231982827,SunJan10,10,1452418235,01
#6E3333,1159290668519641637_538605627,SunJan10,10,1452418238,01
#BEB3B3,1159290689526054092_295166934,SunJan10,10,1452418241,01
#898484,1159290822575805257_678740019,SunJan10,10,1452418256,01
#8B8787,1159290859473974887_54319972,SunJan10,10,1452418261,01
#416D6D,1159291368535150693_2117888507,SunJan10,10,1452418322,01
#633434,1159291472988257482_2272051710,SunJan10,10,1452418334,01
#D3A2A2,1159291522768823849_17119216,SunJan10,10,1452418340,01
#A25C5C,1159291541171709439_411207536,SunJan10,10,1452418342,01
#8A8787,1159291702574338919_678740019,SunJan10,10,1452418361,01
#261515,1159291926051220797_55104282,SunJan10,10,1452418388,01
#8D3E3E,1159291935333667387_538605627,SunJan10,10,1452418389,01
#957272,1159291980128936454_11845727,SunJan10,10,1452418395,01
#3D3E3E,1159292179267811865_486922397,SunJan10,10,1452418418,01
#232D2D,1159292313101293271_259108988,SunJan10,10,1452418434,01
#717171,1159293103241969458_214229878,SunJan10,10,1452418528,01
#6F4343,1159293237021556014_498452990,SunJan10,10,1452418544,01
#8A5656,1159293252144905486_2272051710,SunJan10,10,1452418546,01
#CFD6D6,1159293388845039010_1644516102,SunJan10,10,1452418562,01
#CC9292,1159293387410047744_2531865575,SunJan10,10,1452418562,01
#6E8585,1159293500422142093_1701426325,SunJan10,10,1452418576,01
#3E1414,1159293725814936162_538605627,SunJan10,10,1452418603,01
#684D4D,1159293830035847968_1804806453,SunJan10,10,1452418615,01
#172828,1159294140199550794_26999686,SunJan10,10,1452418652,01
#8D8686,1159294451465128113_514507625,SunJan10,10,1452418689,01
#382626,1159294671698293676_22466307,SunJan10,10,1452418715,01
#687070,1159295278521886025_351276384,SunJan10,10,1452418788,01
#584E4E,1159295610092061507_22728391,SunJan10,10,1452418827,01
#4B2020,1159296903767349306_492459309,SunJan10,10,1452418981,01
#5B5050,1159297666952840020_2531727671,SunJan10,10,1452419072,01
#8F6868,1159297973866320449_1471822163,SunJan10,10,1452419109,01
#B86F6F,1159298368591620358_29401529,SunJan10,10,1452419156,01
#553232,1159298407758267660_499386760,SunJan10,10,1452419161,01
#353131,1159299059661535149_14261148,SunJan10,10,1452419238,01
#737B7B,1159299753092287802_376784322,SunJan10,10,1452419321,01
#597C7C,1159300089608214221_22912884,SunJan10,10,1452419361,01
#7D7777,1159300554830489023_351276384,SunJan10,10,1452419417,01
#D9BDBD,1159300828208695082_29378200,SunJan10,10,1452419449,01
#3F5252,1159301088147501725_223749187,SunJan10,10,1452419480,01
#5F4747,1159301261696369609_2161291215,SunJan10,10,1452419501,01
#150C0C,1159301357226181264_34186551,SunJan10,10,1452419512,01
#646262,1159301557000709584_351276384,SunJan10,10,1452419536,01
#680F0F,1159301628631418190_499386760,SunJan10,10,1452419545,01
#474141,1159301794953180187_31027572,SunJan10,10,1452419565,01
#C19090,1159301802903772039_175040805,SunJan10,10,1452419566,01
#955C5C,1159301836248948258_19611254,SunJan10,10,1452419569,01
#5A4C4C,1159301883242564878_19851874,SunJan10,10,1452419575,01
#534C4C,1159301980296916262_1293725074,SunJan10,10,1452419587,01
#AD8E8E,1159302317519042588_25640157,SunJan10,10,1452419627,01
#927E7E,1159302555010008026_2161291215,SunJan10,10,1452419655,01
#906666,1159302606373848892_561516600,SunJan10,10,1452419661,01
#497B7B,1159302632532179315_1548864189,SunJan10,10,1452419664,01
#2E1E1E,1159302911846323976_22912884,SunJan10,10,1452419698,01
#947777,1159303964305032178_505461695,SunJan10,10,1452419823,01
#181F1F,1159303962083961006_1772813561,SunJan10,10,1452419823,01
#859898,1159304110881114318_2103263585,SunJan10,10,1452419840,01
#585656,1159304233470728319_144922117,SunJan10,10,1452419855,01
#759797,1159304826562557010_31027572,SunJan10,10,1452419926,01
#353737,1159304884231622825_678740019,SunJan10,10,1452419933,01
#B49A9A,1159305166651186285_1930060310,SunJan10,10,1452419967,01
#935B5B,1159305333982207665_402298686,SunJan10,10,1452419986,01
#353C3C,1159305421617854724_41958549,SunJan10,10,1452419997,01
